,race,trackId,track,year,driver,team,grid,position,points,laps,total_race_time,fastestLap,pit_stop_mean_driver,pit_stop_mean_race,total_stops,pit_stop_total_time
2149,1071,18,São Paulo GP,2021,perez,red_bull,4,4,13,71,5582791,71,21036.2,20921.089743589742,5,105181.0
2150,1071,18,São Paulo GP,2021,leclerc,ferrari,6,5,10,71,5592368,61,20361.25,20921.089743589742,4,81445.0
2151,1071,18,São Paulo GP,2021,sainz,ferrari,3,6,8,71,5594671,63,20724.75,20921.089743589742,4,82899.0
2152,1072,77,Saudi Arabian GP,2021,hamilton,mercedes,1,1,26,50,7575118,47,20580.0,23352.583333333332,1,20580.0
2153,1072,77,Saudi Arabian GP,2021,bottas,mercedes,2,3,15,50,7602649,47,21668.0,23352.583333333332,1,21668.0
2154,1072,77,Saudi Arabian GP,2021,leclerc,ferrari,4,7,6,50,7619593,46,20531.0,23352.583333333332,1,20531.0
2155,1072,77,Saudi Arabian GP,2021,norris,mclaren,7,10,1,50,7636476,49,20973.0,23352.583333333332,1,20973.0
2156,1072,77,Saudi Arabian GP,2021,stroll,aston_martin,18,11,0,50,7652330,45,27165.0,23352.583333333332,1,27165.0
2157,1072,77,Saudi Arabian GP,2021,latifi,williams,16,12,0,50,7658367,49,24220.0,23352.583333333332,1,24220.0
2158,1073,24,Abu Dhabi GP,2021,max_verstappen,red_bull,1,1,26,58,5417345,39,21492.0,21811.655172413793,3,64476.0
2159,1073,24,Abu Dhabi GP,2021,hamilton,mercedes,2,2,18,58,5419601,43,21595.0,21811.655172413793,1,21595.0
2160,1073,24,Abu Dhabi GP,2021,sainz,ferrari,5,3,15,58,5422518,51,22213.0,21811.655172413793,1,22213.0
2161,1073,24,Abu Dhabi GP,2021,tsunoda,alphatauri,8,4,12,58,5423037,50,22182.0,21811.655172413793,2,44364.0
2162,1073,24,Abu Dhabi GP,2021,gasly,alphatauri,12,5,10,58,5423876,49,22026.5,21811.655172413793,2,44053.0
2163,1073,24,Abu Dhabi GP,2021,bottas,mercedes,6,6,8,58,5424808,51,21669.0,21811.655172413793,1,21669.0
2164,1073,24,Abu Dhabi GP,2021,norris,mclaren,3,7,6,58,5476545,58,21776.5,21811.655172413793,2,43553.0
2165,1073,24,Abu Dhabi GP,2021,alonso,alpine,11,8,4,58,5479053,58,21304.0,21811.655172413793,1,21304.0
2166,1073,24,Abu Dhabi GP,2021,ocon,alpine,9,9,2,58,5481371,58,21677.0,21811.655172413793,1,21677.0
2167,1073,24,Abu Dhabi GP,2021,leclerc,ferrari,7,10,1,58,5483402,40,21817.0,21811.655172413793,2,43634.0
2168,1073,24,Abu Dhabi GP,2021,vettel,aston_martin,15,11,0,58,5484872,58,21221.0,21811.655172413793,1,21221.0
2169,1074,3,Bahrain GP,2022,leclerc,ferrari,1,1,26,57,5853584,51,24717.333333333332,25377.603448275862,3,74152.0
2170,1074,3,Bahrain GP,2022,sainz,ferrari,3,2,18,57,5859182,52,24463.666666666668,25377.603448275862,3,73391.0
2171,1074,3,Bahrain GP,2022,hamilton,mercedes,5,3,15,57,5863259,53,25525.333333333332,25377.603448275862,3,76576.0
2172,1074,3,Bahrain GP,2022,russell,mercedes,9,4,12,57,5864795,56,25598.666666666668,25377.603448275862,3,76796.0
2173,1074,3,Bahrain GP,2022,kevin_magnussen,haas,7,5,10,57,5868338,53,25801.666666666668,25377.603448275862,3,77405.0
2174,1074,3,Bahrain GP,2022,bottas,alfa,6,6,8,57,5869703,53,25412.333333333332,25377.603448275862,3,76237.0
2175,1074,3,Bahrain GP,2022,ocon,alpine,11,7,6,57,5873007,53,26703.333333333332,25377.603448275862,3,80110.0
2176,1074,3,Bahrain GP,2022,tsunoda,alphatauri,16,8,4,57,5873970,53,24877.666666666668,25377.603448275862,3,74633.0
2177,1074,3,Bahrain GP,2022,alonso,alpine,8,9,2,57,5875974,44,24927.333333333332,25377.603448275862,3,74782.0
2178,1074,3,Bahrain GP,2022,zhou,alfa,15,10,1,57,5876648,39,26455.333333333332,25377.603448275862,3,79366.0
2179,1074,3,Bahrain GP,2022,mick_schumacher,haas,12,11,0,57,5886158,37,25400.0,25377.603448275862,2,50800.0
2180,1074,3,Bahrain GP,2022,stroll,aston_martin,19,12,0,57,5899457,49,25911.666666666668,25377.603448275862,3,77735.0
2181,1074,3,Bahrain GP,2022,albon,williams,14,13,0,57,5907516,50,25166.333333333332,25377.603448275862,3,75499.0
2182,1074,3,Bahrain GP,2022,ricciardo,mclaren,18,14,0,57,5908559,50,24979.666666666668,25377.603448275862,3,74939.0
2183,1074,3,Bahrain GP,2022,norris,mclaren,13,15,0,57,5909919,51,25636.666666666668,25377.603448275862,3,76910.0
2184,1074,3,Bahrain GP,2022,latifi,williams,20,16,0,57,5915379,51,24631.0,25377.603448275862,3,73893.0
2185,1074,3,Bahrain GP,2022,hulkenberg,aston_martin,17,17,0,57,5917413,49,26608.333333333332,25377.603448275862,3,79825.0
2186,1075,77,Saudi Arabian GP,2022,max_verstappen,red_bull,4,1,25,50,5059293,50,20731.0,21812.63157894737,1,20731.0
2187,1075,77,Saudi Arabian GP,2022,leclerc,ferrari,2,2,19,50,5059842,48,21038.0,21812.63157894737,1,21038.0
2188,1075,77,Saudi Arabian GP,2022,sainz,ferrari,3,3,15,50,5067390,48,21521.0,21812.63157894737,1,21521.0
2189,1075,77,Saudi Arabian GP,2022,perez,red_bull,1,4,12,50,5070093,46,20481.0,21812.63157894737,1,20481.0
2190,1075,77,Saudi Arabian GP,2022,russell,mercedes,6,5,10,50,5092025,43,21415.0,21812.63157894737,1,21415.0
2191,1075,77,Saudi Arabian GP,2022,ocon,alpine,5,6,8,50,5115310,46,21141.0,21812.63157894737,1,21141.0
2192,1075,77,Saudi Arabian GP,2022,norris,mclaren,11,7,6,50,5115417,46,20383.0,21812.63157894737,1,20383.0
2193,1075,77,Saudi Arabian GP,2022,gasly,alphatauri,9,8,4,50,5122239,42,22820.0,21812.63157894737,1,22820.0
2194,1075,77,Saudi Arabian GP,2022,kevin_magnussen,haas,10,9,2,50,5123601,48,22374.0,21812.63157894737,1,22374.0
2195,1075,77,Saudi Arabian GP,2022,hamilton,mercedes,15,10,1,50,5133241,47,21788.0,21812.63157894737,1,21788.0
2196,1075,77,Saudi Arabian GP,2022,zhou,alfa,12,11,0,50,5141508,45,24418.5,21812.63157894737,2,48837.0
2197,1075,77,Saudi Arabian GP,2022,hulkenberg,aston_martin,17,12,0,50,5151035,47,21425.0,21812.63157894737,1,21425.0
2198,1076,1,Australian GP,2022,leclerc,ferrari,1,1,26,58,5266548,58,17973.0,18541.68181818182,1,17973.0
2199,1076,1,Australian GP,2022,perez,red_bull,3,2,18,58,5287072,58,17434.0,18541.68181818182,1,17434.0
2200,1076,1,Australian GP,2022,russell,mercedes,6,3,15,58,5292141,53,18479.0,18541.68181818182,1,18479.0
2201,1076,1,Australian GP,2022,hamilton,mercedes,5,4,12,58,5295091,51,17877.0,18541.68181818182,1,17877.0
2202,1076,1,Australian GP,2022,norris,mclaren,4,5,10,58,5319851,55,17556.0,18541.68181818182,1,17556.0
2203,1076,1,Australian GP,2022,ricciardo,mclaren,7,6,8,58,5320285,54,18150.0,18541.68181818182,1,18150.0
2204,1076,1,Australian GP,2022,ocon,alpine,8,7,6,58,5328231,58,19128.0,18541.68181818182,1,19128.0
2205,1076,1,Australian GP,2022,bottas,alfa,12,8,4,58,5334987,54,18413.0,18541.68181818182,1,18413.0
2206,1076,1,Australian GP,2022,gasly,alphatauri,11,9,2,58,5342769,52,18926.0,18541.68181818182,1,18926.0
2207,1076,1,Australian GP,2022,albon,williams,20,10,1,58,5345930,54,19845.0,18541.68181818182,1,19845.0
2208,1076,1,Australian GP,2022,zhou,alfa,14,11,0,58,5348243,55,18380.0,18541.68181818182,1,18380.0
2209,1076,1,Australian GP,2022,stroll,aston_martin,19,12,0,58,5355146,48,19068.0,18541.68181818182,3,57204.0
2210,1077,21,Emilia Romagna GP,2022,max_verstappen,red_bull,1,1,26,63,5527986,55,29971.5,31278.625,2,59943.0
2211,1077,21,Emilia Romagna GP,2022,perez,red_bull,3,2,18,63,5544513,52,29996.5,31278.625,2,59993.0
2212,1077,21,Emilia Romagna GP,2022,norris,mclaren,5,3,15,63,5562820,61,30070.0,31278.625,1,30070.0
2213,1077,21,Emilia Romagna GP,2022,russell,mercedes,11,4,12,63,5570492,57,31079.0,31278.625,1,31079.0
2214,1077,21,Emilia Romagna GP,2022,leclerc,ferrari,2,6,8,63,5584058,63,32798.666666666664,31278.625,3,98396.0
2215,1077,21,Emilia Romagna GP,2022,tsunoda,alphatauri,12,7,6,63,5589096,61,30372.0,31278.625,1,30372.0
2216,1077,21,Emilia Romagna GP,2022,vettel,aston_martin,13,8,4,63,5598878,47,30484.0,31278.625,1,30484.0
2217,1077,21,Emilia Romagna GP,2022,kevin_magnussen,haas,8,9,2,63,5603246,61,33765.0,31278.625,1,33765.0
2218,1078,79,Miami GP,2022,max_verstappen,red_bull,3,1,26,57,5664258,54,18798.0,20113.2,1,18798.0
2219,1078,79,Miami GP,2022,leclerc,ferrari,1,2,18,57,5668044,53,19697.0,20113.2,1,19697.0
2220,1078,79,Miami GP,2022,sainz,ferrari,2,3,15,57,5672487,56,22063.0,20113.2,1,22063.0
2221,1078,79,Miami GP,2022,perez,red_bull,4,4,12,57,5674896,54,18476.0,20113.2,2,36952.0
2222,1078,79,Miami GP,2022,russell,mercedes,12,5,10,57,5682840,56,19035.0,20113.2,1,19035.0
2223,1078,79,Miami GP,2022,hamilton,mercedes,6,6,8,57,5685626,55,18820.0,20113.2,1,18820.0
2224,1078,79,Miami GP,2022,bottas,alfa,5,7,6,57,5689331,56,19614.0,20113.2,1,19614.0
2225,1078,79,Miami GP,2022,ocon,alpine,20,8,4,57,5692644,56,19019.0,20113.2,1,19019.0
2226,1078,79,Miami GP,2022,albon,williams,18,9,2,57,5696623,57,20059.0,20113.2,1,20059.0
2227,1078,79,Miami GP,2022,stroll,aston_martin,23,10,1,57,5701284,52,19074.0,20113.2,1,19074.0
2228,1078,79,Miami GP,2022,alonso,alpine,11,11,0,57,5701386,53,21638.0,20113.2,1,21638.0
2229,1078,79,Miami GP,2022,tsunoda,alphatauri,9,12,0,57,5704404,55,19244.0,20113.2,2,38488.0
2230,1078,79,Miami GP,2022,ricciardo,mclaren,14,13,0,57,5705160,56,19382.0,20113.2,2,38764.0
2231,1078,79,Miami GP,2022,latifi,williams,19,14,0,57,5714194,53,19185.0,20113.2,1,19185.0
2232,1078,79,Miami GP,2022,mick_schumacher,haas,15,15,0,57,5737563,57,26397.0,20113.2,2,52794.0
2233,1079,4,Spanish GP,2022,max_verstappen,red_bull,2,1,25,66,5840475,46,22026.666666666668,22981.22641509434,3,66080.0
2234,1079,4,Spanish GP,2022,perez,red_bull,5,2,19,66,5853547,55,21781.666666666668,22981.22641509434,3,65345.0
2235,1079,4,Spanish GP,2022,russell,mercedes,4,3,15,66,5873402,53,22336.0,22981.22641509434,3,67008.0
2236,1079,4,Spanish GP,2022,sainz,ferrari,3,4,12,66,5885683,49,22170.0,22981.22641509434,3,66510.0
2237,1079,4,Spanish GP,2022,hamilton,mercedes,6,5,10,66,5895009,51,25133.333333333332,22981.22641509434,3,75400.0
2238,1079,4,Spanish GP,2022,bottas,alfa,7,6,8,66,5900451,36,22764.0,22981.22641509434,2,45528.0
2239,1079,4,Spanish GP,2022,ocon,alpine,12,7,6,66,5915872,54,22374.333333333332,22981.22641509434,3,67123.0
2240,1079,4,Spanish GP,2022,norris,mclaren,11,8,4,66,5923710,53,22474.0,22981.22641509434,3,67422.0
2241,1080,6,Monaco GP,2022,perez,red_bull,3,1,25,64,6990265,46,24472.5,27320.514285714286,2,48945.0
2242,1080,6,Monaco GP,2022,sainz,ferrari,2,2,18,64,6991419,47,24666.0,27320.514285714286,1,24666.0
2243,1080,6,Monaco GP,2022,max_verstappen,red_bull,4,3,15,64,6991756,47,26969.5,27320.514285714286,2,53939.0
2244,1080,6,Monaco GP,2022,leclerc,ferrari,1,4,12,64,6993187,46,26872.0,27320.514285714286,2,53744.0
2245,1080,6,Monaco GP,2022,russell,mercedes,6,5,10,64,7002233,42,25352.0,27320.514285714286,1,25352.0
2246,1080,6,Monaco GP,2022,norris,mclaren,5,6,9,64,7002496,55,24746.333333333332,27320.514285714286,3,74239.0
2247,1080,6,Monaco GP,2022,alonso,alpine,7,7,6,64,7036623,50,24526.0,27320.514285714286,1,24526.0
2248,1080,6,Monaco GP,2022,hamilton,mercedes,8,8,4,64,7040653,51,24651.5,27320.514285714286,2,49303.0
2249,1080,6,Monaco GP,2022,bottas,alfa,12,9,2,64,7042790,57,25865.0,27320.514285714286,1,25865.0
2250,1080,6,Monaco GP,2022,vettel,aston_martin,9,10,1,64,7043801,54,25049.0,27320.514285714286,2,50098.0
2251,1080,6,Monaco GP,2022,gasly,alphatauri,17,11,0,64,7044554,61,32128.0,27320.514285714286,2,64256.0
2252,1080,6,Monaco GP,2022,ocon,alpine,10,12,0,64,7045909,50,24875.0,27320.514285714286,1,24875.0
2253,1080,6,Monaco GP,2022,ricciardo,mclaren,14,13,0,64,7047900,59,26056.0,27320.514285714286,1,26056.0
2254,1080,6,Monaco GP,2022,stroll,aston_martin,18,14,0,64,7051067,56,28377.0,27320.514285714286,3,85131.0
2255,1081,73,Azerbaijan GP,2022,max_verstappen,red_bull,3,1,25,51,5645941,50,21095.0,22398.115384615383,2,42190.0
2256,1081,73,Azerbaijan GP,2022,perez,red_bull,2,2,19,51,5666764,36,22864.0,22398.115384615383,2,45728.0
2257,1081,73,Azerbaijan GP,2022,russell,mercedes,5,3,15,51,5691936,42,20532.5,22398.115384615383,2,41065.0
2258,1081,73,Azerbaijan GP,2022,hamilton,mercedes,7,4,12,51,5717620,39,21150.5,22398.115384615383,2,42301.0
2259,1081,73,Azerbaijan GP,2022,gasly,alphatauri,6,5,10,51,5723240,39,22698.0,22398.115384615383,1,22698.0
2260,1081,73,Azerbaijan GP,2022,vettel,aston_martin,9,6,8,51,5730040,41,20249.0,22398.115384615383,1,20249.0
2261,1081,73,Azerbaijan GP,2022,alonso,alpine,10,7,6,51,5734537,49,20571.0,22398.115384615383,1,20571.0
2262,1081,73,Azerbaijan GP,2022,ricciardo,mclaren,12,8,4,51,5738148,44,21794.0,22398.115384615383,1,21794.0
2263,1081,73,Azerbaijan GP,2022,norris,mclaren,11,9,2,51,5738497,37,21443.0,22398.115384615383,1,21443.0
2264,1081,73,Azerbaijan GP,2022,ocon,alpine,13,10,1,51,5754125,36,22638.0,22398.115384615383,1,22638.0
2265,1082,7,Canadian GP,2022,max_verstappen,red_bull,1,1,25,70,5781757,64,23960.5,24543.933333333334,2,47921.0
2266,1082,7,Canadian GP,2022,sainz,ferrari,3,2,19,70,5782750,63,24548.0,24543.933333333334,2,49096.0
2267,1082,7,Canadian GP,2022,hamilton,mercedes,4,3,15,70,5788763,69,23843.0,24543.933333333334,2,47686.0
2268,1082,7,Canadian GP,2022,russell,mercedes,8,4,12,70,5794070,63,24010.0,24543.933333333334,2,48020.0
2269,1082,7,Canadian GP,2022,leclerc,ferrari,19,5,10,70,5796925,62,26199.0,24543.933333333334,1,26199.0
2270,1082,7,Canadian GP,2022,ocon,alpine,7,6,8,70,5805647,62,24814.5,24543.933333333334,2,49629.0
2271,1082,7,Canadian GP,2022,bottas,alfa,11,7,6,70,5807004,64,26089.0,24543.933333333334,1,26089.0
2272,1082,7,Canadian GP,2022,zhou,alfa,10,8,4,70,5808709,60,24130.5,24543.933333333334,2,48261.0
2273,1082,7,Canadian GP,2022,alonso,alpine,2,9,2,70,5811702,63,24459.0,24543.933333333334,2,48918.0
2274,1082,7,Canadian GP,2022,stroll,aston_martin,17,10,1,70,5819979,64,25252.0,24543.933333333334,1,25252.0
2275,1082,7,Canadian GP,2022,ricciardo,mclaren,9,11,0,70,5824804,59,26385.0,24543.933333333334,2,52770.0
2276,1082,7,Canadian GP,2022,vettel,aston_martin,16,12,0,70,5826002,63,23543.5,24543.933333333334,2,47087.0
2277,1082,7,Canadian GP,2022,albon,williams,12,13,0,70,5826650,59,23667.0,24543.933333333334,2,47334.0
2278,1082,7,Canadian GP,2022,gasly,alphatauri,15,14,0,70,5826940,60,23585.0,24543.933333333334,2,47170.0
2279,1082,7,Canadian GP,2022,norris,mclaren,14,15,0,70,5833902,63,24134.0,24543.933333333334,1,24134.0
2280,1082,7,Canadian GP,2022,latifi,williams,18,16,0,70,5841735,61,27027.0,24543.933333333334,2,54054.0
2281,1083,9,British GP,2022,sainz,ferrari,1,1,25,52,8270311,44,28504.5,29686.266666666666,2,57009.0
2282,1083,9,British GP,2022,perez,red_bull,4,2,18,52,8274090,47,32728.5,29686.266666666666,2,65457.0
2283,1083,9,British GP,2022,hamilton,mercedes,5,3,16,52,8276536,52,29416.5,29686.266666666666,2,58833.0
2284,1083,9,British GP,2022,leclerc,ferrari,3,4,12,52,8278857,52,28805.0,29686.266666666666,1,28805.0
2285,1083,9,British GP,2022,alonso,alpine,7,5,10,52,8279882,47,28787.0,29686.266666666666,2,57574.0
2286,1083,9,British GP,2022,norris,mclaren,6,6,8,52,8282254,47,28803.0,29686.266666666666,2,57606.0
2287,1083,9,British GP,2022,max_verstappen,red_bull,2,7,6,52,8289088,44,29133.333333333332,29686.266666666666,3,87400.0
2288,1083,9,British GP,2022,mick_schumacher,haas,19,8,4,52,8289306,48,29989.5,29686.266666666666,2,59979.0
2289,1083,9,British GP,2022,vettel,aston_martin,18,9,2,52,8292667,52,29193.0,29686.266666666666,2,58386.0
2290,1083,9,British GP,2022,kevin_magnussen,haas,17,10,1,52,8294901,52,29473.0,29686.266666666666,1,29473.0
2291,1083,9,British GP,2022,stroll,aston_martin,20,11,0,52,8296458,52,29206.0,29686.266666666666,2,58412.0
2292,1083,9,British GP,2022,latifi,williams,10,12,0,52,8302822,48,28633.5,29686.266666666666,2,57267.0
2293,1083,9,British GP,2022,ricciardo,mclaren,14,13,0,52,8303128,34,30068.666666666668,29686.266666666666,3,90206.0
2294,1083,9,British GP,2022,tsunoda,alphatauri,13,14,0,52,8311221,51,32103.5,29686.266666666666,2,64207.0
2295,1084,70,Austrian GP,2022,leclerc,ferrari,2,1,25,71,5064312,62,21500.333333333332,22529.658536585364,3,64501.0
2296,1084,70,Austrian GP,2022,max_verstappen,red_bull,1,2,19,71,5065844,62,21595.0,22529.658536585364,3,64785.0
2297,1084,70,Austrian GP,2022,hamilton,mercedes,8,3,15,71,5105529,63,22861.5,22529.658536585364,2,45723.0
2298,1084,70,Austrian GP,2022,russell,mercedes,4,4,12,71,5123284,61,21731.0,22529.658536585364,1,21731.0
2299,1084,70,Austrian GP,2022,ocon,alpine,6,5,10,71,5132748,62,21932.0,22529.658536585364,2,43864.0
2300,1085,34,French GP,2022,max_verstappen,red_bull,2,1,25,53,5402112,30,35266.0,36810.944444444445,1,35266.0
2301,1085,34,French GP,2022,hamilton,mercedes,4,2,18,53,5412699,30,37189.0,36810.944444444445,1,37189.0
2302,1085,34,French GP,2022,alonso,alpine,7,6,8,53,5444991,53,36524.0,36810.944444444445,1,36524.0
2303,1085,34,French GP,2022,norris,mclaren,5,7,6,53,5454138,43,37539.0,36810.944444444445,1,37539.0
2304,1085,34,French GP,2022,ricciardo,mclaren,9,9,2,53,5462484,27,36264.0,36810.944444444445,1,36264.0
2305,1085,34,French GP,2022,vettel,aston_martin,12,11,0,53,5466606,43,36671.0,36810.944444444445,1,36671.0
2306,1085,34,French GP,2022,gasly,alphatauri,14,12,0,53,5467560,53,35969.0,36810.944444444445,1,35969.0
2307,1085,34,French GP,2022,albon,williams,13,13,0,53,5470677,53,37380.0,36810.944444444445,1,37380.0
2308,1085,34,French GP,2022,bottas,alfa,11,14,0,53,5478778,52,37187.5,36810.944444444445,2,74375.0
2309,1085,34,French GP,2022,mick_schumacher,haas,17,15,0,53,5482506,48,36853.5,36810.944444444445,2,73707.0
2310,1086,11,Hungarian GP,2022,max_verstappen,red_bull,10,1,25,70,5975912,45,21289.5,22913.5,2,42579.0
2311,1086,11,Hungarian GP,2022,hamilton,mercedes,7,2,19,70,5983746,57,21897.0,22913.5,2,43794.0
2312,1086,11,Hungarian GP,2022,russell,mercedes,1,3,15,70,5988249,57,22253.0,22913.5,2,44506.0
2313,1086,11,Hungarian GP,2022,sainz,ferrari,2,4,12,70,5990491,51,23138.0,22913.5,2,46276.0
2314,1086,11,Hungarian GP,2022,perez,red_bull,11,5,10,70,5991600,44,21142.5,22913.5,2,42285.0
2315,1086,11,Hungarian GP,2022,leclerc,ferrari,3,6,8,70,5991959,57,21763.666666666668,22913.5,3,65291.0
2316,1086,11,Hungarian GP,2022,norris,mclaren,4,7,6,70,6054212,47,22711.0,22913.5,2,45422.0
2317,1087,13,Belgian GP,2022,max_verstappen,red_bull,14,1,26,44,5152894,32,22602.0,23913.78947368421,2,45204.0
2318,1087,13,Belgian GP,2022,perez,red_bull,2,2,18,44,5170735,29,22499.5,23913.78947368421,2,44999.0
2319,1087,13,Belgian GP,2022,sainz,ferrari,1,3,15,44,5179780,32,22646.5,23913.78947368421,2,45293.0
2320,1087,13,Belgian GP,2022,russell,mercedes,5,4,12,44,5182034,31,22901.0,23913.78947368421,2,45802.0
2321,1087,13,Belgian GP,2022,alonso,alpine,3,5,10,44,5226150,35,23297.5,23913.78947368421,2,46595.0
2322,1087,13,Belgian GP,2022,leclerc,ferrari,15,6,8,44,5227830,44,23573.666666666668,23913.78947368421,3,70721.0
2323,1087,13,Belgian GP,2022,ocon,alpine,16,7,6,44,5228534,36,23501.0,23913.78947368421,2,47002.0
2324,1087,13,Belgian GP,2022,vettel,aston_martin,10,8,4,44,5231001,40,23027.5,23913.78947368421,2,46055.0
2325,1087,13,Belgian GP,2022,gasly,alphatauri,23,9,2,44,5245075,24,22699.5,23913.78947368421,2,45399.0
2326,1087,13,Belgian GP,2022,albon,williams,6,10,1,44,5254794,28,23874.5,23913.78947368421,2,47749.0
2327,1087,13,Belgian GP,2022,stroll,aston_martin,9,11,0,44,5255972,29,23452.0,23913.78947368421,2,46904.0
2328,1087,13,Belgian GP,2022,norris,mclaren,17,12,0,44,5257633,31,23298.0,23913.78947368421,2,46596.0
2329,1087,13,Belgian GP,2022,tsunoda,alphatauri,23,13,0,44,5258111,32,27154.0,23913.78947368421,2,54308.0
2330,1087,13,Belgian GP,2022,zhou,alfa,18,14,0,44,5259146,30,23554.0,23913.78947368421,2,47108.0
2331,1087,13,Belgian GP,2022,ricciardo,mclaren,7,15,0,44,5260057,34,23115.5,23913.78947368421,2,46231.0
2332,1088,39,Dutch GP,2022,max_verstappen,red_bull,1,1,26,72,5802773,62,18253.0,19132.0,4,73012.0
2333,1088,39,Dutch GP,2022,russell,mercedes,6,2,18,72,5806844,72,20488.0,19132.0,3,61464.0
2334,1088,39,Dutch GP,2022,leclerc,ferrari,2,3,15,72,5813702,62,17937.0,19132.0,4,71748.0
2335,1088,39,Dutch GP,2022,hamilton,mercedes,4,4,12,72,5815789,54,17455.0,19132.0,3,52365.0
2336,1088,39,Dutch GP,2022,perez,red_bull,5,5,10,72,5820941,63,17734.0,19132.0,4,70936.0
2337,1088,39,Dutch GP,2022,alonso,alpine,13,6,8,72,5821527,51,18947.0,19132.0,3,56841.0
2338,1088,39,Dutch GP,2022,norris,mclaren,7,7,6,72,5822079,63,20561.333333333332,19132.0,3,61684.0
2339,1088,39,Dutch GP,2022,sainz,ferrari,3,8,4,72,5823689,63,23454.0,19132.0,3,70362.0
2340,1088,39,Dutch GP,2022,ocon,alpine,12,9,2,72,5823890,64,18366.0,19132.0,3,55098.0
2341,1088,39,Dutch GP,2022,stroll,aston_martin,10,10,1,72,5825232,65,18419.5,19132.0,4,73678.0
2342,1088,39,Dutch GP,2022,gasly,alphatauri,11,11,0,72,5829782,65,17508.5,19132.0,4,70034.0
2343,1088,39,Dutch GP,2022,albon,williams,15,12,0,72,5833163,65,18464.5,19132.0,4,73858.0
2344,1088,39,Dutch GP,2022,mick_schumacher,haas,8,13,0,72,5835768,51,20763.5,19132.0,4,83054.0
2345,1088,39,Dutch GP,2022,vettel,aston_martin,19,14,0,72,5838780,50,18651.25,19132.0,4,74605.0
2346,1088,39,Dutch GP,2022,kevin_magnussen,haas,18,15,0,72,5839642,53,20583.25,19132.0,4,82333.0
2347,1088,39,Dutch GP,2022,zhou,alfa,14,16,0,72,5840093,63,19824.25,19132.0,4,79297.0
2348,1088,39,Dutch GP,2022,ricciardo,mclaren,17,17,0,72,5840537,52,18723.8,19132.0,5,93619.0
2349,1089,14,Italian GP,2022,max_verstappen,red_bull,7,1,25,53,4827511,38,23941.0,24711.5,2,47882.0
2350,1089,14,Italian GP,2022,leclerc,ferrari,1,2,18,53,4829957,38,23718.0,24711.5,3,71154.0
2351,1089,14,Italian GP,2022,russell,mercedes,2,3,15,53,4830916,40,24594.5,24711.5,2,49189.0
2352,1089,14,Italian GP,2022,sainz,ferrari,18,4,12,53,4832572,41,24126.5,24711.5,2,48253.0
2353,1089,14,Italian GP,2022,hamilton,mercedes,19,5,10,53,4832891,43,24282.0,24711.5,1,24282.0
2354,1089,14,Italian GP,2022,perez,red_bull,13,6,9,53,4833602,46,23498.5,24711.5,2,46997.0
2355,1089,14,Italian GP,2022,norris,mclaren,3,7,6,53,4833718,43,25749.0,24711.5,2,51498.0
2356,1089,14,Italian GP,2022,gasly,alphatauri,5,8,4,53,4833907,30,25376.0,24711.5,1,25376.0
2357,1089,14,Italian GP,2022,de_vries,williams,8,9,2,53,4834633,41,24628.0,24711.5,1,24628.0
2358,1089,14,Italian GP,2022,zhou,alfa,9,10,1,53,4835421,41,25366.0,24711.5,1,25366.0
2359,1089,14,Italian GP,2022,ocon,alpine,14,11,0,53,4835834,37,24336.0,24711.5,1,24336.0
2360,1089,14,Italian GP,2022,mick_schumacher,haas,17,12,0,53,4836060,43,24817.0,24711.5,1,24817.0
2361,1091,15,Singapore GP,2022,perez,red_bull,2,1,25,59,7340238,57,29550.0,30920.105263157893,1,29550.0
2362,1091,15,Singapore GP,2022,leclerc,ferrari,1,2,18,59,7342833,54,32058.0,30920.105263157893,1,32058.0
2363,1091,15,Singapore GP,2022,sainz,ferrari,4,3,15,59,7350543,59,30603.0,30920.105263157893,1,30603.0
2364,1091,15,Singapore GP,2022,norris,mclaren,6,4,12,59,7361371,56,30528.0,30920.105263157893,1,30528.0
2365,1091,15,Singapore GP,2022,ricciardo,mclaren,16,5,10,59,7393520,57,30946.0,30920.105263157893,1,30946.0
2366,1091,15,Singapore GP,2022,stroll,aston_martin,11,6,8,59,7396568,58,29863.0,30920.105263157893,1,29863.0
2367,1091,15,Singapore GP,2022,max_verstappen,red_bull,8,7,6,59,7399063,52,29591.0,30920.105263157893,2,59182.0
2368,1091,15,Singapore GP,2022,vettel,aston_martin,13,8,4,59,7400270,58,29704.0,30920.105263157893,1,29704.0
2369,1091,15,Singapore GP,2022,gasly,alphatauri,7,10,1,59,7409814,56,29867.0,30920.105263157893,1,29867.0
2370,1091,15,Singapore GP,2022,bottas,alfa,15,11,0,59,7429082,52,32167.0,30920.105263157893,1,32167.0
2371,1091,15,Singapore GP,2022,kevin_magnussen,haas,9,12,0,59,7432848,59,32603.0,30920.105263157893,1,32603.0
2372,1092,22,Japanese GP,2022,max_verstappen,red_bull,1,1,25,28,10904004,10,24308.0,24808.434782608696,1,24308.0
2373,1092,22,Japanese GP,2022,perez,red_bull,4,2,18,28,10931070,11,25322.0,24808.434782608696,1,25322.0
2374,1092,22,Japanese GP,2022,leclerc,ferrari,2,3,15,28,10935767,10,25899.0,24808.434782608696,1,25899.0
2375,1092,22,Japanese GP,2022,ocon,alpine,5,4,12,28,10943689,11,25172.0,24808.434782608696,1,25172.0
